image_name,camera
13594_left.jpeg,4
13594_right.jpeg,4
13595_left.jpeg,4
13595_right.jpeg,4
13596_left.jpeg,1
13596_right.jpeg,1
13597_left.jpeg,1
13597_right.jpeg,1
13598_left.jpeg,1
13598_right.jpeg,1
13599_left.jpeg,1
13599_right.jpeg,1
136_left.jpeg,1
136_right.jpeg,1
1360_left.jpeg,2
1360_right.jpeg,2
13600_left.jpeg,1
13600_right.jpeg,1
13601_left.jpeg,1
13601_right.jpeg,1
13602_left.jpeg,1
13602_right.jpeg,1
13603_left.jpeg,1
13603_right.jpeg,1
13604_left.jpeg,3
13604_right.jpeg,3
13605_left.jpeg,2
13605_right.jpeg,2
13606_left.jpeg,1
13606_right.jpeg,1
13607_left.jpeg,2
13607_right.jpeg,2
13608_left.jpeg,1
13608_right.jpeg,1
13609_left.jpeg,1
13609_right.jpeg,1
1361_left.jpeg,1
1361_right.jpeg,1
13610_left.jpeg,2
13610_right.jpeg,2
13611_left.jpeg,5
13611_right.jpeg,5
13612_left.jpeg,3
13612_right.jpeg,3
13613_left.jpeg,1
13613_right.jpeg,1
13614_left.jpeg,1
13614_right.jpeg,1
13615_left.jpeg,1
13615_right.jpeg,1
13616_left.jpeg,1
13616_right.jpeg,1
13617_left.jpeg,1
13617_right.jpeg,1
13618_left.jpeg,1
13618_right.jpeg,1
13619_left.jpeg,1
13619_right.jpeg,1
1362_left.jpeg,1
1362_right.jpeg,1
13620_left.jpeg,1
13620_right.jpeg,1
13621_left.jpeg,1
13621_right.jpeg,1
13622_left.jpeg,1
13622_right.jpeg,1
13623_left.jpeg,UNKNOWN
13623_right.jpeg,UNKNOWN
13624_left.jpeg,2
13624_right.jpeg,2
13625_left.jpeg,1
13625_right.jpeg,1
13626_left.jpeg,1
13626_right.jpeg,1
13627_left.jpeg,3
13627_right.jpeg,3
13628_left.jpeg,3
13628_right.jpeg,3
13629_left.jpeg,1
13629_right.jpeg,1
1363_left.jpeg,1
1363_right.jpeg,1
13630_left.jpeg,1
13630_right.jpeg,1
13631_left.jpeg,1
13631_right.jpeg,1
13632_left.jpeg,4
13632_right.jpeg,4
13633_left.jpeg,3
13633_right.jpeg,3
13634_left.jpeg,1
13634_right.jpeg,1
13635_left.jpeg,4
13635_right.jpeg,4
13636_left.jpeg,2
13636_right.jpeg,2
13637_left.jpeg,2
13637_right.jpeg,2
13638_left.jpeg,3
13638_right.jpeg,3
13639_left.jpeg,3
13639_right.jpeg,3
1364_left.jpeg,1
1364_right.jpeg,1
13640_left.jpeg,1
13640_right.jpeg,1
13641_left.jpeg,1
13641_right.jpeg,1
13642_left.jpeg,1
13642_right.jpeg,1
13643_left.jpeg,2
13643_right.jpeg,2
13644_left.jpeg,1
13644_right.jpeg,1
13645_left.jpeg,1
13645_right.jpeg,1
13646_left.jpeg,2
13646_right.jpeg,2
13647_left.jpeg,4
13647_right.jpeg,4
13648_left.jpeg,1
13648_right.jpeg,1
13649_left.jpeg,1
13649_right.jpeg,1
1365_left.jpeg,1
1365_right.jpeg,1
13650_left.jpeg,1
13650_right.jpeg,1
13651_left.jpeg,1
13651_right.jpeg,1
13652_left.jpeg,1
13652_right.jpeg,1
13653_left.jpeg,3
13653_right.jpeg,3
13654_left.jpeg,1
13654_right.jpeg,1
13655_left.jpeg,1
13655_right.jpeg,1
13656_left.jpeg,4
13656_right.jpeg,4
13657_left.jpeg,2
13657_right.jpeg,2
13658_left.jpeg,4
13658_right.jpeg,4
13659_left.jpeg,1
13659_right.jpeg,1
1366_left.jpeg,1
1366_right.jpeg,1
13660_left.jpeg,1
13660_right.jpeg,1
13661_left.jpeg,4
13661_right.jpeg,4
13662_left.jpeg,3
13662_right.jpeg,3
13663_left.jpeg,1
13663_right.jpeg,1
13664_left.jpeg,1
13664_right.jpeg,1
13665_left.jpeg,1
13665_right.jpeg,1
13666_left.jpeg,4
13666_right.jpeg,4
13667_left.jpeg,1
13667_right.jpeg,1
13668_left.jpeg,1
13668_right.jpeg,1
13669_left.jpeg,1
13669_right.jpeg,1
1367_left.jpeg,1
1367_right.jpeg,1
13670_left.jpeg,1
13670_right.jpeg,1
13671_left.jpeg,1
13671_right.jpeg,1
13672_left.jpeg,1
13672_right.jpeg,1
13673_left.jpeg,4
13673_right.jpeg,4
13674_left.jpeg,1
13674_right.jpeg,1
13675_left.jpeg,UNKNOWN
13675_right.jpeg,UNKNOWN
13676_left.jpeg,1
13676_right.jpeg,1
13677_left.jpeg,2
13677_right.jpeg,2
13678_left.jpeg,1
13678_right.jpeg,1
13679_left.jpeg,1
13679_right.jpeg,1
1368_left.jpeg,4
1368_right.jpeg,4
13680_left.jpeg,2
13680_right.jpeg,2
13681_left.jpeg,1
13681_right.jpeg,1
13682_left.jpeg,1
13682_right.jpeg,1
13683_left.jpeg,2
13683_right.jpeg,2
13684_left.jpeg,2
13684_right.jpeg,2
13685_left.jpeg,1
13685_right.jpeg,1
13686_left.jpeg,1
13686_right.jpeg,1
13687_left.jpeg,3
13687_right.jpeg,3
13688_left.jpeg,3
13688_right.jpeg,3
13689_left.jpeg,1
13689_right.jpeg,1
1369_left.jpeg,1
1369_right.jpeg,1
13690_left.jpeg,3
13690_right.jpeg,3
13691_left.jpeg,1
13691_right.jpeg,1
13692_left.jpeg,1
13692_right.jpeg,1
13693_left.jpeg,1
13693_right.jpeg,1
13694_left.jpeg,1
13694_right.jpeg,1
13695_left.jpeg,1
13695_right.jpeg,1
13696_left.jpeg,1
13696_right.jpeg,1
13697_left.jpeg,1
13697_right.jpeg,1
13698_left.jpeg,1
13698_right.jpeg,1
13699_left.jpeg,1
13699_right.jpeg,1
137_left.jpeg,1
137_right.jpeg,1
1370_left.jpeg,3
1370_right.jpeg,3
13700_left.jpeg,1
13700_right.jpeg,1
13701_left.jpeg,1
13701_right.jpeg,1
13702_left.jpeg,1
13702_right.jpeg,1
13703_left.jpeg,1
13703_right.jpeg,1
13704_left.jpeg,1
13704_right.jpeg,1
13705_left.jpeg,1
13705_right.jpeg,1
13706_left.jpeg,1
13706_right.jpeg,1
13707_left.jpeg,5
13707_right.jpeg,5
13708_left.jpeg,2
13708_right.jpeg,2
13709_left.jpeg,3
13709_right.jpeg,3
1371_left.jpeg,3
1371_right.jpeg,3
13710_left.jpeg,3
13710_right.jpeg,3
13711_left.jpeg,1
13711_right.jpeg,1
13712_left.jpeg,1
13712_right.jpeg,1
13713_left.jpeg,1
13713_right.jpeg,1
13714_left.jpeg,3
13714_right.jpeg,3
13715_left.jpeg,1
13715_right.jpeg,1
13716_left.jpeg,1
13716_right.jpeg,1
13717_left.jpeg,1
13717_right.jpeg,1
13718_left.jpeg,3
13718_right.jpeg,3
13719_left.jpeg,1
13719_right.jpeg,1
1372_left.jpeg,1
1372_right.jpeg,1
13720_left.jpeg,1
13720_right.jpeg,1
13721_left.jpeg,3
13721_right.jpeg,3
13722_left.jpeg,1
13722_right.jpeg,1
13723_left.jpeg,4
13723_right.jpeg,4
13724_left.jpeg,4
13724_right.jpeg,4
13725_left.jpeg,1
13725_right.jpeg,1
13726_left.jpeg,3
13726_right.jpeg,3
13727_left.jpeg,1
13727_right.jpeg,1
13728_left.jpeg,1
13728_right.jpeg,1
13729_left.jpeg,1
13729_right.jpeg,1
1373_left.jpeg,1
1373_right.jpeg,1
13730_left.jpeg,1
13730_right.jpeg,1
13731_left.jpeg,4
13731_right.jpeg,4
13732_left.jpeg,1
13732_right.jpeg,1
13733_left.jpeg,UNKNOWN
13733_right.jpeg,UNKNOWN
13734_left.jpeg,3
13734_right.jpeg,3
13735_left.jpeg,1
13735_right.jpeg,1
13736_left.jpeg,1
13736_right.jpeg,1
13737_left.jpeg,1
13737_right.jpeg,1
13738_left.jpeg,1
13738_right.jpeg,1
13739_left.jpeg,1
13739_right.jpeg,1
1374_left.jpeg,2
1374_right.jpeg,2
13740_left.jpeg,1
13740_right.jpeg,1
13741_left.jpeg,1
13741_right.jpeg,1
13742_left.jpeg,3
13742_right.jpeg,3
13743_left.jpeg,3
13743_right.jpeg,3
13744_left.jpeg,1
13744_right.jpeg,1
13745_left.jpeg,3
13745_right.jpeg,3
13746_left.jpeg,3
13746_right.jpeg,3
13747_left.jpeg,1
13747_right.jpeg,1
13748_left.jpeg,1
13748_right.jpeg,1
13749_left.jpeg,1
13749_right.jpeg,1
1375_left.jpeg,1
1375_right.jpeg,1
13750_left.jpeg,1
13750_right.jpeg,1
13751_left.jpeg,2
13751_right.jpeg,2
13752_left.jpeg,4
13752_right.jpeg,4
13753_left.jpeg,1
13753_right.jpeg,1
13754_left.jpeg,1
13754_right.jpeg,1
13755_left.jpeg,1
13755_right.jpeg,1
13756_left.jpeg,1
13756_right.jpeg,1
13757_left.jpeg,5
13757_right.jpeg,5
13758_left.jpeg,UNKNOWN
13758_right.jpeg,UNKNOWN
13759_left.jpeg,4
13759_right.jpeg,4
1376_left.jpeg,2
1376_right.jpeg,2
13760_left.jpeg,1
13760_right.jpeg,1
13761_left.jpeg,1
13761_right.jpeg,1
13762_left.jpeg,1
13762_right.jpeg,1
13763_left.jpeg,2
13763_right.jpeg,2
13764_left.jpeg,3
13764_right.jpeg,3
13765_left.jpeg,2
13765_right.jpeg,2
13766_left.jpeg,1
13766_right.jpeg,1
13767_left.jpeg,1
13767_right.jpeg,1
13768_left.jpeg,1
13768_right.jpeg,1
13769_left.jpeg,1
13769_right.jpeg,1
1377_left.jpeg,2
1377_right.jpeg,2
13770_left.jpeg,2
13770_right.jpeg,2
13771_left.jpeg,1
13771_right.jpeg,1
13772_left.jpeg,4
13772_right.jpeg,4
13773_left.jpeg,1
13773_right.jpeg,1
13774_left.jpeg,4
13774_right.jpeg,4
13775_left.jpeg,3
13775_right.jpeg,3
13776_left.jpeg,2
13776_right.jpeg,2
13777_left.jpeg,1
13777_right.jpeg,1
13778_left.jpeg,2
13778_right.jpeg,2
13779_left.jpeg,1
13779_right.jpeg,1
1378_left.jpeg,3
1378_right.jpeg,3
13780_left.jpeg,1
13780_right.jpeg,1
13781_left.jpeg,1
13781_right.jpeg,1
13782_left.jpeg,1
13782_right.jpeg,1
13783_left.jpeg,1
13783_right.jpeg,1
13784_left.jpeg,1
13784_right.jpeg,1
13785_left.jpeg,1
13785_right.jpeg,1
13786_left.jpeg,3
13786_right.jpeg,3
13787_left.jpeg,1
13787_right.jpeg,1
13788_left.jpeg,2
13788_right.jpeg,2
13789_left.jpeg,2
13789_right.jpeg,2
1379_left.jpeg,1
1379_right.jpeg,1
13790_left.jpeg,1
13790_right.jpeg,1
13791_left.jpeg,1
13791_right.jpeg,1
13792_left.jpeg,1
13792_right.jpeg,1
13793_left.jpeg,1
13793_right.jpeg,1
13794_left.jpeg,1
13794_right.jpeg,1
13795_left.jpeg,1
13795_right.jpeg,1
13796_left.jpeg,1
13796_right.jpeg,1
13797_left.jpeg,3
13797_right.jpeg,3
13798_left.jpeg,4
13798_right.jpeg,4
13799_left.jpeg,1
13799_right.jpeg,1
138_left.jpeg,1
138_right.jpeg,1
1380_left.jpeg,1
1380_right.jpeg,1
13800_left.jpeg,1
13800_right.jpeg,1
13801_left.jpeg,1
13801_right.jpeg,1
13802_left.jpeg,1
13802_right.jpeg,1
13803_left.jpeg,3
13803_right.jpeg,3
13804_left.jpeg,1
13804_right.jpeg,1
13805_left.jpeg,4
13805_right.jpeg,4
13806_left.jpeg,2
13806_right.jpeg,2
13807_left.jpeg,2
13807_right.jpeg,2
13808_left.jpeg,1
13808_right.jpeg,1
13809_left.jpeg,1
13809_right.jpeg,1
1381_left.jpeg,1
1381_right.jpeg,1
13810_left.jpeg,1
13810_right.jpeg,1
13811_left.jpeg,1
13811_right.jpeg,1
13812_left.jpeg,1
13812_right.jpeg,1
13813_left.jpeg,3
13813_right.jpeg,3
13814_left.jpeg,1
13814_right.jpeg,1
13815_left.jpeg,1
13815_right.jpeg,1
13816_left.jpeg,1
13816_right.jpeg,1
13817_left.jpeg,3
13817_right.jpeg,3
13818_left.jpeg,1
13818_right.jpeg,1
13819_left.jpeg,1
13819_right.jpeg,1
1382_left.jpeg,1
1382_right.jpeg,1
13820_left.jpeg,1
13820_right.jpeg,1
13821_left.jpeg,1
13821_right.jpeg,1
13822_left.jpeg,4
13822_right.jpeg,4
13823_left.jpeg,2
13823_right.jpeg,2
13824_left.jpeg,5
13824_right.jpeg,5
13825_left.jpeg,1
13825_right.jpeg,1
13826_left.jpeg,5
13826_right.jpeg,5
13827_left.jpeg,1
13827_right.jpeg,1
13828_left.jpeg,1
13828_right.jpeg,1
13829_left.jpeg,1
13829_right.jpeg,1
1383_left.jpeg,2
1383_right.jpeg,2
13830_left.jpeg,2
13830_right.jpeg,2
13831_left.jpeg,2
13831_right.jpeg,2
13832_left.jpeg,1
13832_right.jpeg,1
13833_left.jpeg,1
13833_right.jpeg,1
13834_left.jpeg,4
13834_right.jpeg,4
13835_left.jpeg,1
13835_right.jpeg,1
13836_left.jpeg,1
13836_right.jpeg,1
13837_left.jpeg,1
13837_right.jpeg,1
13838_left.jpeg,1
13838_right.jpeg,1
13839_left.jpeg,1
13839_right.jpeg,1
1384_left.jpeg,4
1384_right.jpeg,4
13840_left.jpeg,1
13840_right.jpeg,1
13841_left.jpeg,2
13841_right.jpeg,2
13842_left.jpeg,1
13842_right.jpeg,1
13843_left.jpeg,1
13843_right.jpeg,1
13844_left.jpeg,1
13844_right.jpeg,1
13845_left.jpeg,2
13845_right.jpeg,2
13846_left.jpeg,1
13846_right.jpeg,1
13847_left.jpeg,1
13847_right.jpeg,1
13848_left.jpeg,1
13848_right.jpeg,1
13849_left.jpeg,2
13849_right.jpeg,2
1385_left.jpeg,2
1385_right.jpeg,2
13850_left.jpeg,3
13850_right.jpeg,3
13851_left.jpeg,1
13851_right.jpeg,1
13852_left.jpeg,1
13852_right.jpeg,1
13853_left.jpeg,1
13853_right.jpeg,1
13854_left.jpeg,1
13854_right.jpeg,1
13855_left.jpeg,1
13855_right.jpeg,1
13856_left.jpeg,1
13856_right.jpeg,1
13857_left.jpeg,1
13857_right.jpeg,1
13858_left.jpeg,1
13858_right.jpeg,1
13859_left.jpeg,1
13859_right.jpeg,1
1386_left.jpeg,3
1386_right.jpeg,3
13860_left.jpeg,3
13860_right.jpeg,3
13861_left.jpeg,4
13861_right.jpeg,4
13862_left.jpeg,1
13862_right.jpeg,1
13863_left.jpeg,1
13863_right.jpeg,1
13864_left.jpeg,1
13864_right.jpeg,1
13865_left.jpeg,1
13865_right.jpeg,1
13866_left.jpeg,1
13866_right.jpeg,1
13867_left.jpeg,1
13867_right.jpeg,1
13868_left.jpeg,2
13868_right.jpeg,2
13869_left.jpeg,1
13869_right.jpeg,1
1387_left.jpeg,1
1387_right.jpeg,1
13870_left.jpeg,1
13870_right.jpeg,1
13871_left.jpeg,3
13871_right.jpeg,3
13872_left.jpeg,1
13872_right.jpeg,1
13873_left.jpeg,UNKNOWN
13873_right.jpeg,UNKNOWN
13874_left.jpeg,2
13874_right.jpeg,2
13875_left.jpeg,3
13875_right.jpeg,3
13876_left.jpeg,3
13876_right.jpeg,3
13877_left.jpeg,1
13877_right.jpeg,1
13878_left.jpeg,1
13878_right.jpeg,1
13879_left.jpeg,3
13879_right.jpeg,3
1388_left.jpeg,1
1388_right.jpeg,1
13880_left.jpeg,3
13880_right.jpeg,3
13881_left.jpeg,1
13881_right.jpeg,1
13882_left.jpeg,4
13882_right.jpeg,4
13883_left.jpeg,4
13883_right.jpeg,4
13884_left.jpeg,1
13884_right.jpeg,1
13885_left.jpeg,UNKNOWN
13885_right.jpeg,UNKNOWN
13886_left.jpeg,1
13886_right.jpeg,1
13887_left.jpeg,4
13887_right.jpeg,4
13888_left.jpeg,1
13888_right.jpeg,1
13889_left.jpeg,1
13889_right.jpeg,1
1389_left.jpeg,1
1389_right.jpeg,1
13890_left.jpeg,3
13890_right.jpeg,3
13891_left.jpeg,1
13891_right.jpeg,1
13892_left.jpeg,1
13892_right.jpeg,1
13893_left.jpeg,1
13893_right.jpeg,1
13894_left.jpeg,5
13894_right.jpeg,5
13895_left.jpeg,1
13895_right.jpeg,1
13896_left.jpeg,1
13896_right.jpeg,1
13897_left.jpeg,4
13897_right.jpeg,4
13898_left.jpeg,1
13898_right.jpeg,1
13899_left.jpeg,1
13899_right.jpeg,1
139_left.jpeg,1
139_right.jpeg,1
1390_left.jpeg,1
1390_right.jpeg,1
13900_left.jpeg,1
13900_right.jpeg,1
13901_left.jpeg,1
13901_right.jpeg,1
13902_left.jpeg,1
13902_right.jpeg,1
13903_left.jpeg,3
13903_right.jpeg,3
13904_left.jpeg,2
13904_right.jpeg,2
13905_left.jpeg,1
13905_right.jpeg,1
13906_left.jpeg,1
13906_right.jpeg,1
13907_left.jpeg,1
13907_right.jpeg,1
13908_left.jpeg,4
13908_right.jpeg,4
13909_left.jpeg,1
13909_right.jpeg,1
1391_left.jpeg,1
1391_right.jpeg,1
13910_left.jpeg,3
13910_right.jpeg,3
13911_left.jpeg,1
13911_right.jpeg,1
13912_left.jpeg,1
13912_right.jpeg,1
13913_left.jpeg,1
13913_right.jpeg,1
13914_left.jpeg,1
13914_right.jpeg,1
13915_left.jpeg,1
13915_right.jpeg,1
13916_left.jpeg,1
13916_right.jpeg,1
13917_left.jpeg,3
13917_right.jpeg,3
13918_left.jpeg,4
13918_right.jpeg,4
13919_left.jpeg,4
13919_right.jpeg,4
1392_left.jpeg,4
1392_right.jpeg,4
13920_left.jpeg,1
13920_right.jpeg,1
13921_left.jpeg,1
13921_right.jpeg,1
13922_left.jpeg,1
13922_right.jpeg,1
13923_left.jpeg,1
13923_right.jpeg,1
13924_left.jpeg,1
13924_right.jpeg,1
13925_left.jpeg,4
13925_right.jpeg,4
13926_left.jpeg,1
13926_right.jpeg,1
13927_left.jpeg,1
13927_right.jpeg,1
13928_left.jpeg,2
13928_right.jpeg,2
13929_left.jpeg,1
13929_right.jpeg,1
1393_left.jpeg,1
1393_right.jpeg,1
13930_left.jpeg,2
13930_right.jpeg,2
13931_left.jpeg,1
13931_right.jpeg,1
13932_left.jpeg,3
13932_right.jpeg,3
13933_left.jpeg,2
13933_right.jpeg,2
13934_left.jpeg,UNKNOWN
13934_right.jpeg,UNKNOWN
13935_left.jpeg,2
13935_right.jpeg,2
13936_left.jpeg,2
13936_right.jpeg,2
13937_left.jpeg,1
13937_right.jpeg,1
13938_left.jpeg,2
13938_right.jpeg,2
13939_left.jpeg,1
13939_right.jpeg,1
1394_left.jpeg,1
1394_right.jpeg,1
13940_left.jpeg,1
13940_right.jpeg,1
13941_left.jpeg,2
13941_right.jpeg,2
13942_left.jpeg,1
13942_right.jpeg,1
13943_left.jpeg,2
13943_right.jpeg,2
13944_left.jpeg,1
13944_right.jpeg,1
13945_left.jpeg,1
13945_right.jpeg,1
13946_left.jpeg,2
13946_right.jpeg,2
13947_left.jpeg,1
13947_right.jpeg,1
13948_left.jpeg,1
13948_right.jpeg,1
13949_left.jpeg,1
13949_right.jpeg,1
1395_left.jpeg,1
1395_right.jpeg,1
13950_left.jpeg,1
13950_right.jpeg,1
13951_left.jpeg,1
13951_right.jpeg,1
13952_left.jpeg,2
13952_right.jpeg,2
13953_left.jpeg,1
13953_right.jpeg,1
13954_left.jpeg,1
13954_right.jpeg,1
13955_left.jpeg,1
13955_right.jpeg,1
13956_left.jpeg,2
13956_right.jpeg,2
13957_left.jpeg,5
13957_right.jpeg,5
13958_left.jpeg,2
13958_right.jpeg,2
13959_left.jpeg,1
13959_right.jpeg,1
1396_left.jpeg,1
1396_right.jpeg,1
13960_left.jpeg,4
13960_right.jpeg,4
13961_left.jpeg,1
13961_right.jpeg,1
13962_left.jpeg,4
13962_right.jpeg,4
13963_left.jpeg,2
13963_right.jpeg,2
13964_left.jpeg,1
13964_right.jpeg,1
13965_left.jpeg,4
13965_right.jpeg,4
13966_left.jpeg,1
13966_right.jpeg,1
13967_left.jpeg,1
13967_right.jpeg,1
13968_left.jpeg,1
13968_right.jpeg,1
13969_left.jpeg,2
13969_right.jpeg,2
1397_left.jpeg,1
1397_right.jpeg,1
13970_left.jpeg,4
13970_right.jpeg,4
13971_left.jpeg,1
13971_right.jpeg,1
13972_left.jpeg,2
13972_right.jpeg,2
13973_left.jpeg,4
13973_right.jpeg,4
13974_left.jpeg,1
13974_right.jpeg,1
13975_left.jpeg,1
13975_right.jpeg,1
13976_left.jpeg,2
13976_right.jpeg,2
13977_left.jpeg,2
13977_right.jpeg,2
13978_left.jpeg,4
13978_right.jpeg,4
13979_left.jpeg,1
13979_right.jpeg,1
1398_left.jpeg,1
1398_right.jpeg,1
13980_left.jpeg,1
13980_right.jpeg,1
13981_left.jpeg,1
13981_right.jpeg,1
13982_left.jpeg,4
13982_right.jpeg,4
13983_left.jpeg,2
13983_right.jpeg,2
13984_left.jpeg,1
13984_right.jpeg,1
13985_left.jpeg,1
13985_right.jpeg,1
13986_left.jpeg,3
13986_right.jpeg,3
13987_left.jpeg,1
13987_right.jpeg,1
13988_left.jpeg,1
13988_right.jpeg,1
13989_left.jpeg,UNKNOWN
13989_right.jpeg,UNKNOWN
1399_left.jpeg,1
1399_right.jpeg,1
13990_left.jpeg,4
13990_right.jpeg,4
13991_left.jpeg,1
13991_right.jpeg,1
13992_left.jpeg,1
13992_right.jpeg,1
13993_left.jpeg,1
13993_right.jpeg,1
13994_left.jpeg,1
13994_right.jpeg,1
13995_left.jpeg,1
13995_right.jpeg,1
13996_left.jpeg,1
13996_right.jpeg,1
13997_left.jpeg,1
13997_right.jpeg,1
13998_left.jpeg,3
13998_right.jpeg,3
13999_left.jpeg,4
13999_right.jpeg,4
14_left.jpeg,1
14_right.jpeg,1
140_left.jpeg,2
140_right.jpeg,2
1400_left.jpeg,2
1400_right.jpeg,2
14000_left.jpeg,1
14000_right.jpeg,1
14001_left.jpeg,3
14001_right.jpeg,3
14002_left.jpeg,1
14002_right.jpeg,1
14003_left.jpeg,1
14003_right.jpeg,1
14004_left.jpeg,1
14004_right.jpeg,1
14005_left.jpeg,1
14005_right.jpeg,1
14006_left.jpeg,1
14006_right.jpeg,1
14007_left.jpeg,1
14007_right.jpeg,1
14008_left.jpeg,1
14008_right.jpeg,1
14009_left.jpeg,1
14009_right.jpeg,1
1401_left.jpeg,3
1401_right.jpeg,3
14010_left.jpeg,1
14010_right.jpeg,1
14011_left.jpeg,2
14011_right.jpeg,2
14012_left.jpeg,2
14012_right.jpeg,2
14013_left.jpeg,4
14013_right.jpeg,4
14014_left.jpeg,1
14014_right.jpeg,1
14015_left.jpeg,1
14015_right.jpeg,1
14016_left.jpeg,2
14016_right.jpeg,2
14017_left.jpeg,3
14017_right.jpeg,3
14018_left.jpeg,1
14018_right.jpeg,1
14019_left.jpeg,1
14019_right.jpeg,1
1402_left.jpeg,1
1402_right.jpeg,1
14020_left.jpeg,1
14020_right.jpeg,1
14021_left.jpeg,2
14021_right.jpeg,2
14022_left.jpeg,1
14022_right.jpeg,1
14023_left.jpeg,1
14023_right.jpeg,1
14024_left.jpeg,1
14024_right.jpeg,1
14025_left.jpeg,1
14025_right.jpeg,1
14026_left.jpeg,1
14026_right.jpeg,1
14027_left.jpeg,1
14027_right.jpeg,1
14028_left.jpeg,2
14028_right.jpeg,2
14029_left.jpeg,3
14029_right.jpeg,3
1403_left.jpeg,1
1403_right.jpeg,1
14030_left.jpeg,UNKNOWN
14030_right.jpeg,UNKNOWN
14031_left.jpeg,1
14031_right.jpeg,1
14032_left.jpeg,1
14032_right.jpeg,1
14033_left.jpeg,2
14033_right.jpeg,2
14034_left.jpeg,1
14034_right.jpeg,1
14035_left.jpeg,2
14035_right.jpeg,2
14036_left.jpeg,3
14036_right.jpeg,3
14037_left.jpeg,3
14037_right.jpeg,3
14038_left.jpeg,2
14038_right.jpeg,2
14039_left.jpeg,4
14039_right.jpeg,4
1404_left.jpeg,1
1404_right.jpeg,1
14040_left.jpeg,4
14040_right.jpeg,4
14041_left.jpeg,1
14041_right.jpeg,1
14042_left.jpeg,1
14042_right.jpeg,1
14043_left.jpeg,2
14043_right.jpeg,2
14044_left.jpeg,2
14044_right.jpeg,2
14045_left.jpeg,1
14045_right.jpeg,1
14046_left.jpeg,2
14046_right.jpeg,2
14047_left.jpeg,1
14047_right.jpeg,1
14048_left.jpeg,1
14048_right.jpeg,1
14049_left.jpeg,1
14049_right.jpeg,1
1405_left.jpeg,1
1405_right.jpeg,1
14050_left.jpeg,1
14050_right.jpeg,1
14051_left.jpeg,2
14051_right.jpeg,2
14052_left.jpeg,1
14052_right.jpeg,1
14053_left.jpeg,1
14053_right.jpeg,1
14054_left.jpeg,3
14054_right.jpeg,3
14055_left.jpeg,3
14055_right.jpeg,3
14056_left.jpeg,4
14056_right.jpeg,4
14057_left.jpeg,4
14057_right.jpeg,4
14058_left.jpeg,1
14058_right.jpeg,1
14059_left.jpeg,2
14059_right.jpeg,2
1406_left.jpeg,4
1406_right.jpeg,4
14060_left.jpeg,1
14060_right.jpeg,1
14061_left.jpeg,1
14061_right.jpeg,1
14062_left.jpeg,1
14062_right.jpeg,1
14063_left.jpeg,1
14063_right.jpeg,1
14064_left.jpeg,1
14064_right.jpeg,1
14065_left.jpeg,1
14065_right.jpeg,1
14066_left.jpeg,1
14066_right.jpeg,1
14067_left.jpeg,1
14067_right.jpeg,1
14068_left.jpeg,1
14068_right.jpeg,1
14069_left.jpeg,1
14069_right.jpeg,1
1407_left.jpeg,2
1407_right.jpeg,2
14070_left.jpeg,2
14070_right.jpeg,2
14071_left.jpeg,1
14071_right.jpeg,1
14072_left.jpeg,2
14072_right.jpeg,2
14073_left.jpeg,4
14073_right.jpeg,4
14074_left.jpeg,3
14074_right.jpeg,3
14075_left.jpeg,3
14075_right.jpeg,3
14076_left.jpeg,1
14076_right.jpeg,1
14077_left.jpeg,1
14077_right.jpeg,1
14078_left.jpeg,1
14078_right.jpeg,1
14079_left.jpeg,1
14079_right.jpeg,1
1408_left.jpeg,5
1408_right.jpeg,5
14080_left.jpeg,4
14080_right.jpeg,4
14081_left.jpeg,1
14081_right.jpeg,1
14082_left.jpeg,1
14082_right.jpeg,1
14083_left.jpeg,1
14083_right.jpeg,1
14084_left.jpeg,1
14084_right.jpeg,1
14085_left.jpeg,UNKNOWN
14085_right.jpeg,UNKNOWN
14086_left.jpeg,1
14086_right.jpeg,1
14087_left.jpeg,2
14087_right.jpeg,2
14088_left.jpeg,1
14088_right.jpeg,1
14089_left.jpeg,1
14089_right.jpeg,1
1409_left.jpeg,1
1409_right.jpeg,1
14090_left.jpeg,1
14090_right.jpeg,1
14091_left.jpeg,1
14091_right.jpeg,1
14092_left.jpeg,2
14092_right.jpeg,2
14093_left.jpeg,2
14093_right.jpeg,2
14094_left.jpeg,5
14094_right.jpeg,5
14095_left.jpeg,1
14095_right.jpeg,1
14096_left.jpeg,1
14096_right.jpeg,1
14097_left.jpeg,1
14097_right.jpeg,1
14098_left.jpeg,1
14098_right.jpeg,1
14099_left.jpeg,1
14099_right.jpeg,1
141_left.jpeg,2
141_right.jpeg,2
1410_left.jpeg,3
1410_right.jpeg,3
14100_left.jpeg,1
14100_right.jpeg,1
14101_left.jpeg,1
14101_right.jpeg,1
14102_left.jpeg,1
14102_right.jpeg,1
14103_left.jpeg,1
14103_right.jpeg,1
14104_left.jpeg,1
14104_right.jpeg,1
14105_left.jpeg,1
14105_right.jpeg,1
14106_left.jpeg,1
14106_right.jpeg,1
14107_left.jpeg,1
14107_right.jpeg,1
14108_left.jpeg,3
14108_right.jpeg,3
14109_left.jpeg,1
14109_right.jpeg,1
1411_left.jpeg,2
1411_right.jpeg,2
14110_left.jpeg,1
14110_right.jpeg,1
14111_left.jpeg,1
14111_right.jpeg,1
14112_left.jpeg,1
14112_right.jpeg,1
14113_left.jpeg,1
